U235,UO2,Gd2O3,Boron,Water,Pitch,Kmax,Kmin
0.034848135,10.1138526,0.045447615,0.00081156,0.925583163,1.360873121,0.81346,0.8128
0.030054379,10.21019699,0.097258121,0.000723181,0.701130626,1.251131477,0.81332,0.81272
0.026680615,10.4930045,0.071270213,0.000223027,0.575048382,2.085787595,0.8125,0.81194
0.02359792,10.3604987,0.016365247,0.000691453,0.410742354,1.254910756,0.81226,0.81172
0.028390793,10.52813142,0.065089772,0.000617854,0.301460614,1.871182054,0.8121,0.8115
0.039464815,10.82268594,0.065035452,0.000952253,0.311762957,2.13131328,0.81209,0.81147
0.023838548,10.32785729,0.027845304,7.18E-05,0.765363108,2.230180549,0.81193,0.81137
0.030665336,10.34578344,0.078936555,0.000457344,0.249851173,1.265875447,0.81172,0.81114
0.030976242,10.25567374,0.097158437,0.00065481,0.947087339,1.295648047,0.8117,0.8111
0.025514333,10.00754876,0.03490395,0.000568426,0.782901644,1.257988544,0.81102,0.8104
0.026016467,10.7421548,0.047814365,0.000453397,0.39773591,1.866677249,0.81052,0.80992
0.026886842,10.77633988,0.051723376,0.00072302,0.142796721,2.061884428,0.81024,0.80966
0.039861586,10.06497781,0.019309178,0.000834044,0.383224551,2.109512247,0.81019,0.80961
0.034172903,10.87906088,0.055748195,0.000580313,0.884751985,1.589841373,0.81011,0.80949
0.030812209,10.23954312,0.067767876,0.00082541,0.126697814,1.655389072,0.8099,0.80928
0.045618438,10.34013703,0.071593156,0.000867978,0.411857163,2.047574135,0.80914,0.80856
0.031154605,10.68195832,0.097636721,0.000466383,0.124449407,1.622666488,0.80877,0.80825
0.026418892,10.27497596,0.035366188,0.000764854,0.365951203,1.428817944,0.80837,0.80783
0.03847738,10.54206223,0.002874544,0.000408062,0.544751663,2.495407243,0.80837,0.80779
0.024907506,10.48215685,0.003574305,0.000568306,0.568881241,1.690224109,0.80747,0.80695
0.022649503,10.94395976,0.022474475,0.00039698,0.062494114,2.319688788,0.80714,0.8066
0.033418072,10.50760616,0.009383829,0.000881525,0.234013441,2.396335559,0.80684,0.8063
0.02015657,10.34523688,0.094052651,0.000122331,0.380769474,1.717442897,0.80636,0.80584
0.028791811,10.42028733,0.054390443,0.000667344,0.216207557,2.176298451,0.80446,0.8039
0.022988559,10.33598385,0.01391524,0.00065516,0.286653783,1.630342543,0.80438,0.80384
0.044289455,10.39889936,0.087461137,7.51E-06,0.013417458,2.172427553,0.80433,0.80389
0.039083927,10.63709921,0.061155941,0.000583643,0.500596527,2.138992561,0.80382,0.80322
0.031212204,10.13147421,0.013080772,0.000546193,0.446395042,2.039633624,0.80369,0.80315
0.024080774,10.27435818,0.091864486,0.000324525,0.429353851,1.747778777,0.80348,0.80288
0.045030166,10.18515939,0.053194503,0.000317181,0.020207007,1.542381226,0.80307,0.80259
0.029459607,10.65341224,0.039348596,0.000106358,0.053198162,1.830456812,0.80294,0.80234
0.023515523,10.89701429,0.092354264,0.00038619,0.667850339,1.399825231,0.80272,0.8022
0.045026895,10.71287128,0.040718675,0.000325113,0.009971707,1.898988946,0.80195,0.80147
0.037782617,10.05666347,0.026381216,2.32E-05,0.028071109,1.634723881,0.80193,0.80145
0.030289613,10.36800549,0.076675791,0.000801388,0.138811149,1.622883382,0.8017,0.80114
0.038113376,10.01299657,0.066118888,0.000477513,0.076030025,1.350733037,0.80079,0.80025
0.022249784,10.3857178,0.012710989,0.000173632,0.066525538,1.880693774,0.80035,0.79977
0.0496722,10.29798214,0.079200735,0.000976665,0.808437858,1.647122502,0.79964,0.79904
0.048826731,10.93142067,0.086830467,0.000592858,0.743591037,2.04903117,0.7994,0.7988
0.020910676,10.90907971,0.095005164,0.000195152,0.223474475,2.310114316,0.79925,0.79867
0.025519363,10.06888955,0.037048449,0.000366399,0.189217653,1.377363337,0.79908,0.79852
0.022527111,10.69798486,0.095086214,0.00011951,0.339486688,1.392960063,0.79787,0.79723
0.017174075,10.76743807,0.038972631,1.72E-05,0.403814188,2.47328795,0.7962,0.79566
0.039990658,10.6790908,0.082866228,0.000884593,0.047768422,1.541241749,0.7957,0.7952
0.040574691,10.51545118,0.039216879,0.000626702,0.755243073,1.83708601,0.79555,0.79495
0.048543663,10.51556882,0.025672279,0.000519115,0.962043285,1.943689535,0.79227,0.79169
0.027046539,10.57655777,0.089973256,0.000382328,0.506959833,1.920418544,0.79183,0.79123
0.018151629,10.19289078,0.024263694,6.23E-05,0.801396495,1.834750701,0.79161,0.79103
0.041610887,10.56959334,0.030630722,0.000902152,0.875374178,1.57508794,0.79146,0.7909
0.033260498,10.09049094,0.053591522,0.000339188,0.43587697,2.481398,0.79056,0.79
0.023867669,10.73826778,0.033703509,0.000555532,0.075322746,2.135715718,0.7905,0.78996
0.034175958,10.46676664,0.06888742,0.00077647,0.320647811,2.116546937,0.79022,0.7896
0.024211984,10.76624262,0.005546225,0.000805537,0.817007792,1.320445046,0.7889,0.7884
0.022808127,10.82460767,0.041832107,0.000431128,0.305394211,1.335093969,0.78883,0.78823
0.040581131,10.39464506,0.014780796,0.000750098,0.92439301,1.645112546,0.78824,0.78768
0.032258259,10.8765332,0.044960798,0.000860271,0.064957224,1.559854956,0.78727,0.78673
0.023072213,10.13527532,0.088210364,0.000356226,0.414410828,1.456367298,0.78724,0.78672
0.025631968,10.66537759,0.030259099,0.00097418,0.109589088,2.170124826,0.78702,0.78652
0.022309522,10.39004538,0.020132786,0.000285416,0.194564278,1.329634279,0.78623,0.78567
0.022029529,10.10948287,0.092700926,0.000244875,0.226311102,2.263050398,0.78603,0.78551
0.0165923,10.58018349,0.073897495,3.22E-05,0.517832834,1.530416051,0.78602,0.78546
0.030540641,10.65020072,0.01131402,0.000693098,0.728178224,1.624757784,0.78563,0.78507
0.033581279,10.59098078,0.095016009,0.000808854,0.674852541,1.542463809,0.78561,0.78507
0.038462081,10.88827824,0.029809415,0.000787195,0.963704376,1.565306833,0.78452,0.784
0.028886715,10.44270905,0.076325932,0.000910232,0.596691976,1.319205948,0.78451,0.78391
0.024179815,10.57188415,0.013389825,0.000612471,0.111476414,1.425914499,0.78383,0.78329
0.032133573,10.54555916,0.035224918,0.000353378,0.733923709,2.015673481,0.78373,0.78315
0.037995113,10.51499987,0.067033976,0.000523783,0.431965231,2.39255219,0.78326,0.78268
0.022938629,10.20489601,0.030919728,0.000605635,0.168557642,1.729072233,0.78298,0.78244
0.028460036,10.57591289,0.082076923,0.000917157,0.293588774,1.606394098,0.78283,0.78229
0.025977527,10.67285791,0.047152913,0.000679618,0.056035227,2.262875656,0.78278,0.78224
0.02120613,10.2657409,0.07366206,5.37E-05,0.747545768,2.213529077,0.78268,0.78214
0.024362459,10.02735057,0.063693926,0.000534498,0.173291135,1.96921015,0.78197,0.78143
0.031622315,10.78397032,0.081305096,0.000376841,0.032576705,2.295319952,0.78138,0.78084
0.033253114,10.90501152,0.056773024,0.000982643,0.682847514,1.482240974,0.78108,0.78052
0.019936754,10.23916403,0.037871148,0.000202061,0.337211299,2.110837009,0.77998,0.77936
0.042431345,10.82680451,0.039442667,0.000967543,0.510444386,1.95515739,0.77948,0.77898
0.02607887,10.39499833,0.075067966,0.000656981,0.26490461,1.396802118,0.77854,0.778
0.043009722,10.02831059,0.097738643,0.000571461,0.538178729,2.21499497,0.77806,0.77748
0.03929731,10.67470502,0.076370191,0.000887543,0.512144078,1.885650714,0.77783,0.77727
0.022394005,10.42726208,0.075415592,0.00022086,0.158081578,1.759192013,0.77782,0.77726
0.042807114,10.3961353,0.025022245,0.000640989,0.436789571,2.430074416,0.77776,0.77718
0.041191865,10.47774494,0.014385433,0.000128475,0.006625704,2.068994937,0.77715,0.77667
0.04284222,10.12238002,0.096970551,0.000940638,0.391620493,2.095327589,0.77706,0.77652
0.014778034,10.18545683,0.0536047,4.49E-07,0.81127185,1.501289397,0.77708,0.7765
0.040743578,10.55795147,0.02908941,0.000966514,0.00913435,1.998005477,0.77702,0.77652
0.021442732,10.75103232,0.016491023,0.000411351,0.224567204,1.265780356,0.77647,0.77589
0.0258282,10.84512428,0.055854409,0.000111761,0.966420271,2.149946722,0.77583,0.77523
0.048839913,10.91965917,0.053380634,0.000301473,0.841147728,2.483605396,0.77574,0.77514
0.04566731,10.39054263,0.024917533,0.000532979,0.851359975,2.010285175,0.77537,0.77477
0.032181112,10.64266416,0.050586032,0.000352597,0.025603892,2.131299,0.77527,0.77475
0.029941096,10.34641573,0.009352399,0.000813001,0.024604398,1.875699382,0.77477,0.77425
0.047693274,10.91457188,0.096176445,0.000460236,0.868523141,2.128896525,0.77445,0.77381
0.023946168,10.6800465,0.089721847,0.000548532,0.416066513,1.523164508,0.77345,0.77291
0.032624397,10.5295355,0.095120743,0.000756712,0.240681017,2.381211087,0.77274,0.77222
0.028103597,10.73790244,0.010362029,0.000663853,0.876997923,1.512573314,0.77127,0.77075
0.036074282,10.68381968,0.023617055,0.000706559,0.876560746,1.654959885,0.77125,0.77065
0.021981804,10.69342013,0.070775566,0.000344507,0.242571663,2.256368016,0.77114,0.77058
0.031117166,10.09987639,0.055481941,0.000723369,0.291278153,2.173745903,0.77037,0.76985
0.045543177,10.00252315,0.078231738,0.000404646,0.900641538,2.086142664,0.7704,0.76982
0.040443619,10.36600881,0.060176566,0.000543901,0.459985151,2.422799003,0.77018,0.7696
0.022528338,10.34053887,0.050025161,8.64E-05,0.248935929,1.28785017,0.76988,0.7693
0.021537263,10.12761338,0.023047034,0.000559921,0.114805392,2.403686723,0.76938,0.76886
0.029537978,10.14796389,0.044695025,0.0003075,0.983757319,1.786128795,0.76846,0.7679
0.03921575,10.46883746,0.097369312,0.000889304,0.569906652,1.801829069,0.76826,0.76768
0.028605037,10.18781332,0.060294641,0.000264562,0.691306546,2.09971315,0.76678,0.76618
0.035753602,10.78069741,0.029759819,0.000688743,0.431365387,2.217168028,0.76658,0.76602
0.026807404,10.27392783,0.030279228,0.000926927,0.375425839,1.62467399,0.76552,0.76494
0.023125887,10.77175098,0.087398779,3.89E-05,0.86158931,2.451083588,0.76488,0.76432
0.049503129,10.82606841,0.027987531,0.00029231,0.938137382,2.435974303,0.76485,0.76423
0.032547618,10.25969296,0.063781551,0.000643932,0.750631672,1.654936483,0.76394,0.76338
0.025769031,10.90351676,0.069629201,0.000945467,0.168212672,1.742904509,0.76357,0.76299
0.024579851,10.34137461,0.040066914,0.000647487,0.148160362,2.49671067,0.76325,0.76271
0.047044689,10.2520369,0.04911562,0.000379206,0.982674578,2.127848452,0.76322,0.76264
0.030614896,10.29090777,0.078879055,0.000909973,0.806282056,1.349312748,0.76287,0.76233
0.02441021,10.26943933,0.05736938,5.34E-05,0.931225639,2.343334119,0.76223,0.76161
0.049794766,10.59160132,0.002990985,0.000752588,0.628068085,2.279252736,0.76203,0.76143
0.021787823,10.77506301,0.03715278,2.09E-05,0.866346079,2.496222633,0.76171,0.76115
0.021286261,10.65609211,0.032715425,0.000497957,0.97078264,1.268659722,0.76132,0.76078
0.040115708,10.49299113,0.0167152,0.000388561,0.012517542,1.548635221,0.7611,0.76066
0.031588969,10.32631493,0.093000476,0.000565561,0.508511621,1.967354568,0.76078,0.76022
0.02037194,10.01598123,0.093211201,0.000113459,0.448132468,2.335924547,0.75919,0.75867
0.017434824,10.20546929,0.008627387,0.000107551,0.385376208,2.423737057,0.75827,0.75775
0.02233266,10.01483296,0.083085007,0.000473821,0.549677883,1.361206563,0.75685,0.75635
0.020674804,10.04143893,0.033281792,0.000182148,0.087654862,1.890653813,0.75684,0.75628
0.02657203,10.27289672,0.092831408,0.000855591,0.533964018,1.337940548,0.75664,0.75612
0.02433683,10.02095786,0.084874206,0.000650592,0.453395017,1.278273807,0.75638,0.7558
0.026381129,10.81603382,0.032833235,0.000956456,0.847499123,1.272642747,0.75608,0.75558
0.039564541,10.95821671,0.078003891,0.000880268,0.847266379,1.637622399,0.75567,0.75511
0.022852447,10.18979077,0.090639683,0.000327137,0.239902101,1.459302813,0.75555,0.75501
0.024488032,10.25955781,0.043319236,0.000716152,0.078184324,1.85699179,0.75519,0.75467
0.026146062,10.45494111,0.088925279,0.000606893,0.609857986,1.563923028,0.75479,0.75427
0.030206002,10.3890843,0.038499671,0.000869248,0.817061969,1.429233492,0.75466,0.75412
0.026256179,10.64591274,0.081733192,0.000802138,0.259872346,1.891626741,0.75415,0.75361
0.037802589,10.56305086,0.087335403,0.000396887,0.026825197,1.659120917,0.75384,0.75334
0.019865126,10.50951127,0.039399444,0.000476996,0.541166629,1.264191268,0.75339,0.75281
0.022062868,10.61335609,0.059190277,0.000415756,0.492798785,1.742713624,0.7526,0.75208
0.039267373,10.37524446,0.047620208,0.000146228,0.005191624,2.487353553,0.75153,0.75109
0.03381824,10.45701184,0.079521505,0.00041931,0.049022374,1.540728721,0.75151,0.75097
0.028073801,10.09616392,0.091572776,0.000164619,0.663388301,2.427235747,0.75138,0.75084
0.015603715,10.77876386,0.012817785,0.000219113,0.19002027,2.135879989,0.75069,0.75015
0.025521146,10.4566154,0.043499008,0.000456731,0.513968427,1.919797093,0.75025,0.74977
0.024715988,10.61443263,0.067514689,0.000700758,0.151906805,2.41650036,0.75008,0.7495
0.030794092,10.14581186,0.071027177,0.000571589,0.412799367,2.141353606,0.74926,0.7487
0.021292564,10.21342929,0.022577373,0.000555974,0.453306779,1.596316047,0.74874,0.7482
0.020482228,10.36924387,0.094875916,2.31E-05,0.074893247,2.324257357,0.74857,0.74799
0.030079994,10.63160919,0.008858186,0.000887474,0.799603438,1.526848981,0.74805,0.74747
0.025812335,10.80551921,0.070910135,0.000348461,0.388455419,2.411427386,0.74747,0.74695
0.025231499,10.35593089,0.09479416,0.000832192,0.384043512,1.392191755,0.74732,0.74682
0.030261929,10.72692758,0.005608573,0.000504046,0.766154075,1.910946644,0.74657,0.74603
0.019318938,10.40750043,0.031071406,0.00043613,0.290441013,1.772285249,0.74615,0.74561
0.035042895,10.52767034,0.024497674,0.000437747,0.539926356,2.394047302,0.74596,0.74536
0.02287231,10.86453303,0.080565251,0.000651629,0.475934974,1.468796555,0.74586,0.74534
0.041889756,10.25201916,0.09423745,0.00036548,0.016810459,1.491880942,0.74548,0.74502
0.04008831,10.23144389,0.031835742,0.000944204,0.348054798,2.320907508,0.74552,0.7449
0.017197235,10.41183696,0.080480619,0.000138306,0.226432576,2.127382956,0.74534,0.74484
0.038232012,10.62522924,0.008761807,0.000456996,0.004011842,2.348888375,0.74491,0.74443
0.027884208,10.37905351,0.079787559,4.05E-05,0.152545458,1.256402684,0.74488,0.74434
0.032118668,10.29096424,0.029727826,0.000970202,0.228588246,2.395065904,0.74487,0.74433
0.021160688,10.50000032,0.020246224,0.000520808,0.92436129,1.348743102,0.74304,0.74252
0.021972647,10.20411394,0.025944875,0.000646749,0.676329884,1.368144126,0.74295,0.74239
0.032099838,10.9594859,0.086701939,0.000151867,0.053659766,1.55195606,0.74272,0.74222
0.038291715,10.45631294,0.024522928,0.000845109,0.014010648,1.508373632,0.74241,0.74195
0.044153196,10.20792203,0.044223478,0.000711941,0.004889116,1.549307069,0.74145,0.74103
0.028338371,10.95748965,0.08908627,0.000649409,0.347947185,2.157245531,0.74139,0.74077
0.028221605,10.48358011,0.089339623,0.000631817,0.979645464,1.441528465,0.74117,0.74061
0.043273852,10.54717022,0.068173846,0.00070361,0.774418152,1.931250389,0.74073,0.74015
0.025165716,10.27543852,0.076417359,0.000949367,0.276468063,1.343706787,0.74007,0.73959
0.023997599,10.65995455,0.073455008,0.000895993,0.503792864,1.275474736,0.73982,0.73928
0.021367313,10.39681157,0.097804484,3.42E-05,0.063771486,2.314418451,0.73952,0.73896
0.018519072,10.95606517,0.031800782,0.000468057,0.176903493,2.005032964,0.73826,0.73774
0.032988777,10.34959215,0.096380178,0.000134535,0.937426624,2.470937043,0.73798,0.7374
0.016909921,10.76522015,0.082386605,0.000184333,0.441385875,1.525132095,0.73785,0.73725
0.044973733,10.44180809,0.092630037,0.000628739,0.990238792,1.838585955,0.73762,0.737
0.031206375,10.01099015,0.046240297,0.000114521,0.03895496,1.532974006,0.73717,0.73669
0.047255572,10.7418879,0.088619025,0.000726508,0.621102235,2.197029735,0.73686,0.73632
0.023081719,10.94871371,0.091446083,0.000752838,0.261530098,1.520469707,0.73642,0.73588
0.032991585,10.26601951,0.059866668,0.000813984,0.98289123,1.463452525,0.73627,0.73569
0.01943063,10.86298871,0.064962822,7.07E-05,0.153911761,1.620627131,0.73626,0.73568
0.037218651,10.6976758,0.059582921,0.000789222,0.519523993,2.051791403,0.73587,0.73531
0.033626674,10.11368927,0.085587987,0.000325936,0.015325957,2.318736664,0.73562,0.7351
0.045436843,10.5552883,0.024467439,0.000852404,0.895386936,1.788725225,0.73519,0.73459
0.018050748,10.60843528,0.005468012,0.000273156,0.447930738,2.083413423,0.73499,0.73445
0.021507921,10.46979424,0.091431022,0.000409384,0.128569922,1.904960402,0.73492,0.73438
0.026479613,10.65103917,0.088069315,0.000921523,0.718067928,1.332649401,0.73437,0.73387
0.01890981,10.00135384,0.031167108,0.000148272,0.777577801,1.850609451,0.73348,0.73296
0.021962652,10.3497182,0.023330766,0.000585925,0.980298958,1.321626657,0.73223,0.73165
0.015519079,10.32811548,0.00041397,0.000859281,0.384531902,1.640830998,0.73175,0.73127
0.02877021,10.80386859,0.086847906,0.000236921,0.02721399,2.259740579,0.73151,0.73095
0.039211034,10.60255591,0.007091539,0.000310592,0.934278262,2.304106631,0.73087,0.73031
0.036538987,10.55546408,0.090973874,0.000422075,0.911237093,1.991406937,0.73037,0.72981
0.042886711,10.78981272,0.030163241,0.000927397,0.491170591,2.193851415,0.72925,0.72861
0.036431398,10.79213828,0.068218345,0.000829783,0.470012588,2.098046389,0.72905,0.72853
0.033467496,10.9665309,0.06947967,0.000445735,0.570491266,2.328780701,0.72874,0.72818
0.021009035,10.96428499,0.066679267,0.000169327,0.675101937,2.158623138,0.72836,0.72788
0.022559915,10.61579339,0.075985236,0.000499263,0.09386824,1.853736853,0.72767,0.72715
0.021055327,10.87255269,0.032034502,0.000795173,0.709090115,1.277625578,0.72492,0.72438
0.033095643,10.92451043,0.018269202,0.000578541,0.009914237,1.987148669,0.72459,0.72415
0.025620838,10.06222433,0.083318008,0.000935517,0.066786389,2.00462342,0.72399,0.72353
0.018482315,10.35930001,0.09417092,7.26E-05,0.583364548,2.368350858,0.72353,0.72297
0.019608367,10.89584472,0.023133512,9.85E-05,0.0409942,2.15585269,0.7235,0.72296
0.02074302,10.79377071,0.047110883,0.000658566,0.265358936,1.823358855,0.72346,0.72294
0.018642448,10.01859167,0.046390059,0.000285151,0.664451364,1.599907919,0.72343,0.72291
0.018118237,10.85942842,0.067301244,4.81E-05,0.798208903,2.272644028,0.7229,0.72236
0.017549298,10.90533486,0.054952642,0.000180743,0.308205152,2.454312127,0.72275,0.72223
0.017243488,10.91683508,0.087957694,0.000227246,0.234131768,2.316560574,0.71994,0.71944
0.020546104,10.71450244,0.09223464,0.000161677,0.682324921,2.130961247,0.71988,0.71932
0.015923437,10.02462498,0.007131685,0.000299796,0.899512676,1.381446027,0.71976,0.71926
0.021121421,10.85033775,0.03251201,0.000282418,0.699185377,1.910338775,0.71932,0.71876
0.025648578,10.06985875,0.017531752,0.000719641,0.30231915,2.168783686,0.71891,0.71839
0.041637213,10.48466076,0.074379093,0.000924032,0.97144466,1.626642165,0.71762,0.7171
0.022306151,10.0828999,0.04533824,0.000934078,0.21192804,1.71838942,0.71746,0.71692
0.043409397,10.32252372,0.086372246,0.000829736,0.50900064,2.213963818,0.71716,0.71664
0.022856566,10.59327309,0.082635437,0.000908812,0.390099938,1.385698277,0.71616,0.7156
0.019967297,10.30168608,0.034197786,5.76E-05,0.705110221,2.493718471,0.71593,0.71535
0.038104883,10.55924273,0.018875902,0.000540768,0.926003376,1.945484102,0.71589,0.71533
0.02396192,10.33408808,0.083694513,0.000623609,0.071990983,1.902074706,0.71571,0.71517
0.039559457,10.2265522,0.094219006,0.000878131,0.761812586,1.751102944,0.71527,0.71471
0.022934033,10.24977028,0.063206497,0.00022207,0.890928316,1.902504027,0.71474,0.7142
0.030423153,10.63810884,0.035018539,0.000355528,0.611207594,2.353724452,0.71469,0.71419
0.015152885,10.42643102,0.025479884,0.00022054,0.239970065,1.927830695,0.71332,0.71278
0.029213168,10.93313632,0.048064801,0.000686324,0.713170435,1.749247517,0.71275,0.71217
0.045301407,10.06649797,0.031724778,0.000797725,0.588926295,2.184764191,0.71265,0.71207
0.030995225,10.55721116,0.079035558,0.000555377,0.017549318,2.156016195,0.71212,0.71164
0.035090151,10.41873384,0.031235372,0.000350529,0.007196129,1.954793634,0.71158,0.71112
0.024991336,10.3735236,0.076874652,0.000532934,0.903963479,1.535265641,0.71138,0.71082
0.0324794,10.34137619,0.092364684,0.000284328,0.789637811,2.283773365,0.71132,0.7108
0.013116955,10.95589292,0.048278718,8.70E-05,0.820807635,1.348762036,0.71086,0.7103
0.020044079,10.81333358,0.003132682,0.000794338,0.021508172,2.147819828,0.71086,0.71028
0.041639323,10.40606906,0.027798374,0.000998811,0.928665621,1.650630188,0.71076,0.71024
0.013642277,10.84696935,0.036108051,0.000146231,0.877096186,1.307367482,0.71034,0.70984
0.014848464,10.49691405,0.026463437,0.000211317,0.368774109,1.72588276,0.71002,0.70948
0.02505903,10.11139022,0.090136978,0.000722404,0.866461679,1.370692199,0.71003,0.70947
0.032086374,10.9460346,0.040312967,0.000443027,0.965305683,1.905683537,0.70807,0.70751
0.023863693,10.59970898,0.029382081,0.000521375,0.057725235,1.521909184,0.70664,0.70616
0.032090045,10.36194751,0.014659093,0.000512688,0.868548485,1.894302015,0.70629,0.70577
0.033709156,10.13208549,0.097654028,0.000657467,0.626262056,1.947188338,0.70603,0.70549
0.042200953,10.4678935,0.033159527,0.000920883,0.564223986,2.095816081,0.70594,0.7054
0.025912029,10.65397443,0.010064028,0.000670955,0.317395296,2.382086842,0.70587,0.70529
0.017283303,10.46681243,0.034541223,0.000365722,0.471909995,1.661102061,0.70553,0.70503
0.025547077,10.6848955,0.084131439,0.000440825,0.916113136,1.694163026,0.70511,0.70455
0.025572591,10.73943395,0.040177423,0.000610451,0.095203093,1.255887271,0.70491,0.70439
0.015142069,10.783839,0.089325424,7.87E-05,0.261113898,1.694620352,0.7047,0.7042
0.022005075,10.25690314,0.006184741,0.000539928,0.699160846,1.688480691,0.70454,0.70406
0.018809074,10.31272791,0.032384576,0.000704525,0.089816158,2.116562956,0.70386,0.70338
0.033616511,10.10426845,0.054915218,0.000946062,0.266057595,2.46019323,0.70269,0.70221
0.022148322,10.35763155,0.042283314,0.000759272,0.047050216,1.985906554,0.70228,0.70176
0.030380414,10.67790649,0.026650213,0.000367365,0.599896868,2.407236164,0.70158,0.70098
0.046163453,10.4078485,0.021380724,0.000648868,0.733704503,2.224517237,0.70149,0.70095
0.024217957,10.10034349,0.008870955,0.000806031,0.731450417,1.516571154,0.70135,0.70081
0.029669796,10.88639972,0.007705703,0.000985234,0.027160805,1.358177552,0.70121,0.70069
0.039116846,10.91170314,0.04618592,0.000502711,0.003484651,1.77650202,0.70091,0.70049
0.02583257,10.41733013,0.021951329,0.000819978,0.250022378,2.355863011,0.69999,0.69945
0.024883017,10.62756973,0.03600519,0.000105305,0.889143193,2.471205212,0.69995,0.69941
0.019324364,10.86582465,0.021192551,0.000727813,0.200347586,2.123493756,0.69976,0.69922
0.014259612,10.94017519,0.067622774,0.000148938,0.704842226,1.562034258,0.6996,0.69906
0.04278728,10.93841776,0.06943463,0.000511232,0.798841764,2.260109123,0.69865,0.69809
0.025660356,10.41540343,0.03004488,0.000936674,0.740357474,1.451499019,0.69813,0.69759
0.027669887,10.75933688,0.034294156,0.000303319,0.589393692,2.455716424,0.69806,0.69752
0.037268276,10.04328432,0.038343065,0.000510274,0.736544924,2.145544448,0.69802,0.69744
0.012476751,10.5790831,0.022283791,7.74E-05,0.415377953,1.638078681,0.69791,0.69735
0.018900493,10.3881759,0.00536468,0.000681419,0.878559086,1.345197923,0.69777,0.69727
0.045034015,10.81232673,0.083624528,0.000695215,0.651366641,2.26978639,0.69544,0.69486
0.023828025,10.67447146,0.050299439,0.000285346,0.526685851,2.38273723,0.69505,0.69451
0.02028604,10.21400606,0.07158397,0.000721342,0.16871626,1.731211517,0.69505,0.69445
0.0292784,10.4617783,0.087148304,0.000716999,0.495256442,1.976220523,0.69412,0.69358
0.021087209,10.19567242,0.090124366,0.000567586,0.092567724,1.915857651,0.69359,0.69311
0.01712372,10.87687132,0.03275172,0.000569453,0.355793055,1.574975695,0.69294,0.69246
0.023977354,10.10843506,0.088304247,0.000887684,0.45707542,1.54658249,0.69284,0.69234
0.026475303,10.57837166,0.042054473,0.00086248,0.745204778,1.534625175,0.69108,0.69054
0.021275173,10.36184869,0.057943993,0.000166899,0.822672039,2.110100297,0.69098,0.69042
0.048055698,10.60108455,0.049565597,0.000897507,0.873574185,1.909996281,0.68807,0.68753
0.025303962,10.01586288,0.02837111,0.000440144,0.534992073,2.12027255,0.68803,0.68749
0.029278889,10.71235761,0.051936291,0.000571035,0.011098557,2.217180521,0.68719,0.68675
0.026488471,10.47073077,0.051482574,0.000194288,0.894542892,2.265176492,0.68699,0.68647
0.024110742,10.64139102,0.093516763,5.29E-05,0.14380459,1.25698261,0.68693,0.68645
0.035143307,10.61065009,0.037226673,0.000755349,0.584861722,2.090038396,0.68667,0.68613
0.045643253,10.06074683,0.037619886,0.000692829,0.757309512,2.134159597,0.68662,0.68604
0.029998817,10.7080483,0.083917958,0.000889229,0.471346763,1.934827449,0.68596,0.68542
0.036274811,10.96840535,0.051411456,0.000584303,0.809712092,2.042952115,0.68576,0.68522
0.012586411,10.66950833,0.018455198,0.000169013,0.871393566,1.315054995,0.68565,0.68515
0.025653606,10.24455986,0.052478573,0.000638624,0.399722529,2.110183095,0.68433,0.68377
0.038476505,10.647841,0.040163593,0.000409396,0.991316227,2.142246611,0.68319,0.68265
0.023831211,10.56468431,0.035377137,0.000265933,0.01994212,2.122774196,0.68311,0.68263
0.014117149,10.1248703,0.087241478,4.90E-05,0.812529475,1.858874471,0.68299,0.68247
0.014504733,10.29600679,0.001910643,0.000827261,0.428397731,1.452364795,0.68099,0.68049
0.015412559,10.62145761,0.036534216,0.000271111,0.609907955,1.642692377,0.6805,0.67996
0.011834164,10.96424062,0.031737821,6.51E-05,0.898978723,1.553188444,0.67934,0.6789
0.028716785,10.44824979,0.086232125,4.22E-05,0.019171985,1.969363127,0.67935,0.67889
0.020735038,10.72664711,0.074787968,0.000597168,0.863277089,1.425162051,0.67873,0.67819
0.035224089,10.17209427,0.082436385,0.000578386,0.673006256,2.125598776,0.67823,0.67765
0.018889409,10.67303976,0.020109636,0.000484591,0.070395298,1.533626385,0.67751,0.67701
0.022930232,10.78292206,0.015624573,0.000924657,0.013767747,2.285551379,0.67636,0.67586
0.017502673,10.92963609,0.094359007,0.000539237,0.502539327,1.275602492,0.67588,0.6754
0.01686888,10.49109046,0.021212322,0.000456942,0.692250914,1.490927428,0.67588,0.67536
0.019711444,10.67232921,0.048290815,0.000330053,0.092109097,1.524729042,0.67523,0.67473
0.020478792,10.47764322,0.089264243,0.000770255,0.059190187,2.318435455,0.67512,0.6746
0.015536636,10.45326914,0.095080254,0.00016239,0.48286018,1.252212229,0.67505,0.67451
0.011562097,10.70210621,0.089504175,1.24E-05,0.786318407,1.697608761,0.67433,0.67383
0.032720367,10.45733332,0.065375395,0.000837311,0.350535272,2.406955519,0.67369,0.67315
0.015485953,10.18769015,0.064563214,0.000152841,0.34883052,2.313810078,0.67348,0.67298
0.013000749,10.04249257,0.008600337,0.000254821,0.55510335,1.507791123,0.6732,0.67274
0.02457396,10.3505103,0.070623721,0.00027037,0.898084837,2.017060822,0.67321,0.67269
